Date(UTC),UnixTimeStamp,Difficulty,BlockSize,TxFeeUSD,PriceBtcUsd,ERC20Transfer,ERC20Addr,GtrendsEth,Gold,SP500,TickerRIOT,TickerMSTR,PriceEthUsd
4/23/16,1461369600,30.869,1270,0.01,445.860992,167,169,1,1240.2,2089.37,2.91,185.5,8.31
4/24/16,1461456000,30.604,1433,0.01,450.559998,2124,1344,1,1240.2,2089.37,2.91,185.5,8
4/25/16,1461542400,31.524,1399,0.01,459.121002,2967,2833,1,1240.2,2089.37,2.91,185.5,7.43
4/26/16,1461628800,31.493,1344,0,461.64801,772,577,1,1243.4,2089.84,3.06,189.83,7.5
4/27/16,1461715200,31.083,1314,0,466.261993,297,239,1,1250.4,2092.33,3.02,189.97,7.77
4/28/16,1461801600,32.024,1408,0,445.037994,1420,941,1,1266.4,2090.93,3,182.57,7.3
4/29/16,1461888000,32.661,1423,0,449.40799,1285,889,1,1290.5,2071.82,3.09,179.32,7.52
4/30/16,1461974400,33.709,1588,0.01,455.178009,379,315,1,1295.8,2067.17,2.94,184.1,8.83
5/1/16,1462060800,34.484,1681,0.01,448.484009,1385,920,2,1295.8,2067.17,2.94,184.1,8.76
5/2/16,1462147200,32.281,1480,0.01,451.933014,243,217,2,1295.8,2067.17,2.94,184.1,10.03
5/3/16,1462233600,34.162,1446,0.01,444.72699,315,250,2,1291.8,2077.18,2.95,180.34,9.37
5/4/16,1462320000,34.166,1498,0.01,450.183014,1237,768,2,1274.4,2060.3,2.8899,180.07,9.43
5/5/16,1462406400,33.872,1486,0.01,446.710999,414,292,2,1272.3,2052.95,2.88,179.83,9.79
5/6/16,1462492800,34.081,1625,0.01,447.941986,4039,2777,2,1294,2047.77,2.81,182.57,9.27
5/7/16,1462579200,34.085,1375,0.01,459.639008,333,273,2,1266.6,2057.55,2.83,188.16,9.3
5/8/16,1462665600,34.463,1530,0.01,458.428986,1400,938,2,1266.6,2057.55,2.83,188.16,9.44
5/9/16,1462752000,34.883,1460,0.01,458.205994,346,288,2,1266.6,2057.55,2.83,188.16,9.32
5/10/16,1462838400,35.703,1481,0.01,460.518005,418,336,2,1264.8,2062.63,3.1071,190.5,9.39
5/11/16,1462924800,34.84,1559,0.01,450.864014,347,290,2,1275.5,2083.29,3.12,185.19,9.97
5/12/16,1463011200,34.609,1679,0.01,452.446991,1630,952,2,1271.2,2067.17,3.01,184.45,10.1
5/13/16,1463097600,36.815,1674,0.01,454.850006,276,251,2,1272.7,2062.5,3.2,182.15,10.48
5/14/16,1463184000,36.846,1683,0.01,455.822998,1488,874,2,1274.2,2046.53,3.59,182.49,10.14
5/15/16,1463270400,37.115,1540,0.01,455.759003,232,221,2,1274.2,2046.53,3.59,182.49,9.94
5/16/16,1463356800,37.377,1491,0.01,457.585999,1207,725,2,1274.2,2046.53,3.59,182.49,11.04
5/17/16,1463443200,36.463,1515,0.01,454.009003,300,248,2,1276.9,2065.04,4.43,179,12.26
5/18/16,1463529600,37.901,1689,0.01,453.69101,1037,666,2,1274.4,2044.38,3.63,180.26,13.29
5/19/16,1463616000,39.517,1576,0.01,454.523987,598,478,2,1254.8,2044.21,3.97,178.84,14.49
5/20/16,1463702400,40.048,1677,0.01,437.792999,219,235,2,1252.9,2041.88,3.66,179.28,13.73
5/21/16,1463788800,40.655,1673,0.01,442.966003,1067,681,2,1251.5,2052.23,3.54,183.52,13.95
5/22/16,1463875200,40.059,1494,0.01,443.217987,151,116,2,1251.5,2052.23,3.54,183.52,14.21
5/23/16,1463961600,40.332,1568,0.01,439.347992,170,185,2,1251.5,2052.23,3.54,183.52,13.45
5/24/16,1464048000,41.105,1528,0.01,444.290985,257,257,2,1232.2,2052.65,3.4,189.39,12.62
5/25/16,1464134400,41.016,1670,0.01,446.062012,251,202,2,1226.6,2078.93,3.47,187.09,12.53
5/26/16,1464220800,41.95,1733,0.01,449.671997,273,210,2,1222.7,2091.44,3.44,188.03,12.37
5/27/16,1464307200,41.742,1727,0.01,453.520996,344,259,2,1216.7,2090.06,3.38,190.93,11.11
5/28/16,1464393600,42.704,2436,0.01,473.028992,11106,8117,2,1217.5,2100.13,3.34,186.54,11.56
5/29/16,1464480000,43.619,1675,0.01,527.47699,3907,1957,2,1217.5,2100.13,3.34,186.54,12.28
5/30/16,1464566400,43.392,1543,0.01,528.471008,2340,1302,2,1217.5,2100.13,3.34,186.54,12.48
5/31/16,1464652800,43.586,1594,0.01,534.190979,1730,1173,2,1217.5,2100.13,3.34,186.54,13.85
6/1/16,1464739200,42,1562,0.01,531.106995,1425,980,3,1214.7,2093.94,3.42,186.47,13.83
6/2/16,1464825600,42.903,1453,0.01,536.515015,1018,716,3,1212.6,2097.71,3.69,190.7,13.78
6/3/16,1464912000,44.992,1429,0.01,537.682007,981,637,3,1242.9,2104.07,3.581,188.69,13.78
6/4/16,1464998400,44.999,1409,0.01,569.705017,835,620,3,1247.4,2100.83,3.74,194.71,13.66
6/5/16,1465084800,44.881,1396,0.01,573.307983,947,642,3,1247.4,2100.83,3.74,194.71,13.85
6/6/16,1465171200,45.278,1426,0.01,574.60199,966,680,3,1247.4,2100.83,3.74,194.71,13.96
6/7/16,1465257600,46.207,1693,0.02,585.445007,1132,775,3,1247,2110.18,3.61,193.88,14.41
6/8/16,1465344000,45.851,1437,0.01,577.166992,1651,993,3,1262.3,2112.71,3.71,192.3,14.44
6/9/16,1465430400,48.158,1477,0.01,582.203003,1210,856,3,1272.7,2115.65,3.64,192.09,14.49
6/10/16,1465516800,46.862,1437,0.01,575.836975,1132,871,3,1275.9,2109.57,3.5,187.76,13.97
6/11/16,1465603200,46.817,1382,0.01,578.674011,1135,944,3,1286.9,2091.75,3.31,186.32,14.01
6/12/16,1465689600,47.368,1463,0.01,609.684021,1039,717,3,1286.9,2091.75,3.31,186.32,15.57
6/13/16,1465776000,49.146,1599,0.01,671.653992,1705,1037,3,1286.9,2091.75,3.31,186.32,17.55
6/14/16,1465862400,49.64,1713,0.01,704.504028,2235,1465,3,1288.1,2076.65,3.3001,185.5,18.7
6/15/16,1465948800,49.734,1523,0.01,685.684998,1625,1184,3,1288.3,2077.6,3.38,184.86,18.3
6/16/16,1466035200,49.685,1604,0.02,696.52301,1338,960,3,1298.4,2066.36,3.26,184.72,20.61
6/17/16,1466121600,48.375,2138,0.05,768.487,19029,2900,3,1294.8,2078.2,3.5101,179.18,15.49
6/18/16,1466208000,45.685,2044,0.05,748.755981,4088,2413,3,1292.1,2075.58,3.59,183.97,11.36
6/19/16,1466294400,49.439,1624,0.01,756.687988,2018,1288,3,1292.1,2075.58,3.59,183.97,12.33
6/20/16,1466380800,51.171,1709,0.01,763.927002,1661,1140,3,1292.1,2075.58,3.59,183.97,11.7
6/21/16,1466467200,49.999,1629,0.02,735.882996,4811,1922,3,1272.5,2085.19,3.61,182.2,12.71
6/22/16,1466553600,51.004,1614,0.01,665.914978,3233,1101,3,1270,2089.75,3.52,179.62,13.21
6/23/16,1466640000,53.457,1513,0.01,597.442993,806,572,3,1263.1,2092.8,3.6,182.94,13.58
6/24/16,1466726400,52.792,1638,0.01,625.575012,897,582,3,1322.4,2103.81,3.48,173.12,14.25
6/25/16,1466812800,53.446,1415,0.01,665.281006,662,470,3,1324.7,2031.45,3.21,167.13,14.28
6/26/16,1466899200,53.892,1453,0.01,665.93103,1023,799,3,1324.7,2031.45,3.21,167.13,13.82
6/27/16,1466985600,55.306,1410,0.01,629.348999,811,535,3,1324.7,2031.45,3.21,167.13,14.04
6/28/16,1467072000,55.833,1482,0.01,658.10199,989,606,3,1317.9,2006.67,3.2201,168.15,12.15
6/29/16,1467158400,54.938,1792,0.01,644.122009,909,592,3,1326.9,2042.69,3.42,174.32,12.76
6/30/16,1467244800,54.999,2367,0.02,640.591003,707,483,3,1320.6,2073.17,3.51,175.02,12.4
7/1/16,1467331200,55.25,1380,0.01,672.515015,552,392,2,1339,2099.34,3.49,172.39,12.23
7/2/16,1467417600,56.612,1382,0.01,676.734009,616,426,2,1358.7,2095.05,3.49,172.88,12.04
7/3/16,1467504000,57.749,1404,0.01,704.968018,578,427,2,1358.7,2095.05,3.49,172.88,11.85
7/4/16,1467590400,57.434,1415,0.01,658.804016,625,454,2,1358.7,2095.05,3.49,172.88,11.34
7/5/16,1467676800,58.422,1470,0.01,683.208984,836,527,2,1358.7,2095.05,3.49,172.88,10.45
7/6/16,1467763200,57.054,1409,0.01,670.41803,540,376,2,1367.1,2084.43,3.44,172.9,10.51
7/7/16,1467849600,57.701,1414,0.01,678.090027,509,370,2,1362.1,2100.42,3.4817,173.84,10.07
7/8/16,1467936000,57.863,1581,0.01,640.687988,539,394,2,1358.4,2106.97,3.49,178.29,11.3
7/9/16,1468022400,56.397,1417,0.01,666.383972,851,543,2,1356.6,2131.72,3.45,180.55,10.92
7/10/16,1468108800,58.464,1407,0.01,650.598999,403,316,2,1356.6,2131.72,3.45,180.55,10.97
7/11/16,1468195200,59.261,1421,0.01,648.484009,886,380,2,1356.6,2131.72,3.45,180.55,10.58
7/12/16,1468281600,59.737,1567,0.01,648.28302,527,386,2,1335.3,2139.5,3.39,181.6,10.54
7/13/16,1468368000,59.851,1357,0.01,664.796997,548,387,2,1332.2,2153.81,3.639,181.58,10.44
7/14/16,1468454400,59.835,1536,0.01,652.922974,2651,531,2,1327.4,2157.88,3.43,182.21,11.55
7/15/16,1468540800,58.712,1457,0.01,659.171021,915,684,2,1327.4,2165.13,3.64,187.21,11.88
7/16/16,1468627200,58.591,1349,0.01,663.781006,888,745,2,1329.3,2162.04,3.536,187.4,11.59
7/17/16,1468713600,59.611,1264,0.01,661.992981,519,379,2,1329.3,2162.04,3.536,187.4,11.19
7/18/16,1468800000,59.774,1397,0.01,679.809021,1665,1478,2,1329.3,2162.04,3.536,187.4,11.03
7/19/16,1468886400,60.393,1502,0.01,672.737976,777,525,2,1332.3,2163.79,3.46,186.55,11.63
7/20/16,1468972800,58.929,1718,0.02,672.80603,2763,2248,2,1319.3,2166.1,3.46,190.48,12.54
7/21/16,1469059200,59.763,1522,0.01,665.228027,2156,1654,2,1331,2172.91,3.55,183.79,12.66
7/22/16,1469145600,59.596,1641,0.01,664.921997,1512,1087,2,1323.4,2166.47,3.59,187.84,14.82
7/23/16,1469232000,60.797,1496,0.01,650.726013,1334,907,2,1319.5,2173.71,3.55,184.51,14.4
7/24/16,1469318400,60.912,1797,0.01,655.409973,1918,931,2,1319.5,2173.71,3.55,184.51,12.63
7/25/16,1469404800,58.041,1737,0.01,661.263,1432,801,2,1319.5,2173.71,3.55,184.51,13.84
7/26/16,1469491200,57.485,1946,0.01,654.226013,1227,810,2,1320.8,2168.97,3.41,185.21,12.08
7/27/16,1469577600,51.387,1706,0.01,651.627014,1055,669,2,1326.7,2169.81,3.45,182.98,13.05
7/28/16,1469664000,55.687,1610,0.02,654.492004,5766,562,2,1332.3,2166.05,3.32,185.08,12.87
7/29/16,1469750400,55.146,1598,0.01,655.111023,2649,480,2,1349,2168.83,3.37,174.89,12.87
7/30/16,1469836800,54.679,1460,0.01,657.012024,1999,419,2,1359.6,2173.15,3.3451,172.01,12.57
7/31/16,1469923200,54.483,1585,0.01,655.099976,561,359,2,1359.6,2173.15,3.3451,172.01,11.86
8/1/16,1470009600,54.442,1561,0.01,624.60199,826,461,1,1359.6,2173.15,3.3451,172.01,11.04
8/2/16,1470096000,50.797,1687,0.01,606.396973,851,591,1,1372.6,2169.94,3.29,167.24,8.3
8/3/16,1470182400,48.633,1665,0.01,548.656006,502,382,1,1364.7,2156.81,3.2001,166.84,10.42
8/4/16,1470268800,51.09,1617,0.01,566.328979,524,385,1,1367.4,2163.51,3.19,164.49,11.21
8/5/16,1470355200,53.305,1527,0.01,578.281006,430,302,1,1344.4,2168.79,3.1573,166.32,11.05
8/6/16,1470441600,53.004,1465,0.01,575.030029,317,218,1,1341.3,2183.76,3.18,164.44,10.95
8/7/16,1470528000,53.578,1473,0.01,587.770996,983,261,1,1341.3,2183.76,3.18,164.44,10.98
8/8/16,1470614400,54.81,1504,0.01,592.736023,13398,265,1,1341.3,2183.76,3.18,164.44,11.29
8/9/16,1470700800,56.755,1592,0.01,591.038025,1675,679,1,1346.7,2182.24,3.16,165.06,12.22
8/10/16,1470787200,58.86,1607,0.01,587.64801,566,359,1,1351.9,2182.81,3.22,165.58,12.22
8/11/16,1470873600,60.119,1621,0.01,592.124023,407,288,1,1350,2177.97,3.29,166.13,11.68
8/12/16,1470960000,60.031,1559,0.01,588.797974,599,278,1,1343.2,2183.74,3.16,165.43,11.78
8/13/16,1471046400,59.674,1431,0.01,587.356995,308,225,1,1347.5,2186.08,3.2,166.75,11.56
8/14/16,1471132800,59.899,1406,0.01,585.588989,280,194,1,1347.5,2186.08,3.2,166.75,11.21
8/15/16,1471219200,59.514,1467,0.01,570.494019,522,247,1,1347.5,2186.08,3.2,166.75,11.21
8/16/16,1471305600,61.567,1621,0.01,567.242981,1275,1230,1,1356.9,2186.24,3.27,165.4,11.17
8/17/16,1471392000,61.463,1532,0.01,577.760986,327,264,1,1348.8,2177.84,3.1899,164.02,10.77
8/18/16,1471478400,61.11,1663,0.01,573.70697,226,195,1,1357.2,2181.9,3.11,165.58,10.77
8/19/16,1471564800,62.459,1491,0.01,574.338989,323,217,1,1346.2,2184.24,3.12,166.64,10.71
8/20/16,1471651200,63.447,1453,0.01,576.083984,274,235,1,1343.4,2181.58,3.1,166.88,11.28
8/21/16,1471737600,63.103,1480,0.01,581.939026,491,356,1,1343.4,2181.58,3.1,166.88,11.14
8/22/16,1471824000,64.446,1526,0.01,581.310974,674,455,1,1343.4,2181.58,3.1,166.88,11.07
8/23/16,1471910400,65.758,2023,0.02,586.770996,729,489,1,1346.1,2187.81,3.39,168.42,11.01
8/24/16,1471996800,65.493,1590,0.01,583.411987,575,410,1,1329.7,2185.09,3.35,166.78,11.01
8/25/16,1472083200,67.338,1663,0.01,580.179993,494,318,1,1324.6,2173.29,3.31,168.32,11.35
8/26/16,1472169600,70.035,1610,0.01,577.752991,520,365,1,1325.9,2175.1,3.27,167.47,11.26
8/27/16,1472256000,69.02,1586,0.01,579.452026,395,293,1,1327.1,2170.19,3.58,166,11.19
8/28/16,1472342400,68.798,1451,0.01,569.830017,528,347,1,1327.1,2170.19,3.58,166,10.99
8/29/16,1472428800,68.148,1572,0.01,574.070984,378,291,1,1327.1,2170.19,3.58,166,10.95
8/30/16,1472515200,68.22,1616,0.01,574.114014,347,267,1,1316.5,2179.45,3.64,166.96,11.21
8/31/16,1472601600,69.059,1538,0.01,577.591003,383,270,1,1311.4,2173.56,3.64,166.79,11.55
9/1/16,1472688000,70.596,1583,0.01,575.546021,362,275,1,1317.1,2171.33,3.8601,167.32,12.21
9/2/16,1472774400,70.13,1850,0.01,572.409973,621,493,1,1354,2177.49,3.76,169.78,12.08
9/3/16,1472860800,68.51,1513,0.01,575.554993,267,172,1,1349.2,2181.61,3.8292,170.63,11.85
9/4/16,1472947200,65.871,1719,0.01,598.590027,325,208,1,1349.2,2181.61,3.8292,170.63,11.71
9/5/16,1473033600,67.661,1512,0.01,608.98999,351,281,1,1349.2,2181.61,3.8292,170.63,11.75
9/6/16,1473120000,68.158,1722,0.01,606.505981,707,524,1,1349.2,2181.61,3.8292,170.63,11.7
9/7/16,1473206400,68.605,1692,0.01,610.572998,403,306,1,1349.2,2185.17,3.8,171.71,11.59
9/8/16,1473292800,68.487,1900,0.01,614.63501,436,348,1,1341.6,2182.76,3.98,172.65,11.39
9/9/16,1473379200,68.268,1853,0.01,626.35199,276,207,1,1334.5,2169.08,3.94,170.7,11.72
9/10/16,1473465600,69.729,1508,0.01,622.927002,275,219,1,1325.6,2120.86,4.11,172.45,12.05
9/11/16,1473552000,71.178,1460,0.01,623.424011,286,200,1,1325.6,2120.86,4.11,172.45,11.64
9/12/16,1473638400,71.225,1585,0.01,607.005005,501,292,1,1325.6,2120.86,4.11,172.45,11.89
9/13/16,1473724800,71.654,1497,0.01,608.025024,417,300,1,1323.7,2150.47,4.36,169.93,11.92
9/14/16,1473811200,72.546,1758,0.01,608.841003,508,336,1,1326.1,2127.86,3.73,168.39,11.97
9/15/16,1473897600,73.116,1743,0.01,610.588013,485,306,1,1318,2125.36,4.19,167.62,11.96
9/16/16,1473984000,72.645,2020,0.01,607.245972,621,408,1,1310.2,2146.48,4.48,164.84,12.61
9/17/16,1474070400,75.421,1588,0.01,607.218018,977,698,1,1317.8,2143.99,4.54,164.25,12.83
9/18/16,1474156800,72.224,1433,0.01,606.28302,302,237,1,1317.8,2143.99,4.54,164.25,12.39
9/19/16,1474243200,62.901,1341,0.01,609.870972,281,247,1,1317.8,2143.99,4.54,164.25,12.93
9/20/16,1474329600,74.758,1689,0.01,609.254028,1039,837,1,1318.2,2145.94,3.7,166.55,14.72
9/21/16,1474416000,77.929,1598,0.01,603.588013,1322,1133,1,1331.4,2144.58,3.78,167.63,13.72
9/22/16,1474502400,71.323,1876,0.02,597.278992,310,249,1,1344.7,2170.94,3.67,170.3,13.11
9/23/16,1474588800,72.67,1280,0.02,596.198975,207,159,1,1341.7,2173.29,3.57,171.78,13.36
9/24/16,1474675200,74.211,1526,0.02,602.960999,243,208,1,1344.1,2158.54,3.22,170.87,12.91
9/25/16,1474761600,75.468,1387,0.02,602.749023,398,278,1,1344.1,2158.54,3.22,170.87,13.05
9/26/16,1474848000,75.443,1545,0.03,600.807007,188,198,1,1344.1,2158.54,3.22,170.87,12.89
9/27/16,1474934400,71.522,1661,0.03,608.021973,290,240,1,1330.4,2146.04,3.17,169.06,13.09
9/28/16,1475020800,81.379,1561,0.02,606.242981,311,247,1,1323.7,2161.85,3.07,170.25,13.3
9/29/16,1475107200,83.711,1442,0.01,605.018982,370,244,1,1326,2168.9,2.94,165.74,13.17
9/30/16,1475193600,83.323,1437,0.01,605.715027,291,223,1,1317.1,2156.51,3.03,167.44,13.24
10/1/16,1475280000,76.304,1810,0.02,609.929016,221,190,1,1312.7,2164.33,2.79,163.84,13.21
10/2/16,1475366400,76.005,1687,0.02,613.947998,437,346,1,1312.7,2164.33,2.79,163.84,13.23
10/3/16,1475452800,81.561,1719,0.02,610.968018,725,416,1,1312.7,2164.33,2.79,163.84,13.45
10/4/16,1475539200,86.514,2192,0.02,612.052002,5875,3591,1,1269.7,2163.37,2.73,170.5,13.32
10/5/16,1475625600,80.8,1802,0.02,610.218018,2196,1159,1,1268.6,2155.15,2.74,171.01,13.09
10/6/16,1475712000,83.821,1938,0.02,612.469971,1455,861,1,1253,2158.22,2.67,172.77,12.87
10/7/16,1475798400,69.908,4119,0.02,612.607971,1056,705,1,1251.9,2164.19,2.65,172.98,12.68
10/8/16,1475884800,76.211,5429,0.02,617.341003,826,485,1,1260.4,2160.39,2.57,174.69,12.24
10/9/16,1475971200,84.951,5683,0.02,619.171997,729,494,1,1260.4,2160.39,2.57,174.69,12.06
10/10/16,1476057600,86.427,12725,0.01,616.822021,896,583,1,1260.4,2160.39,2.57,174.69,11.74
10/11/16,1476144000,89.686,2762,0.01,619.237976,923,457,1,1255.9,2161.35,2.4,173.06,11.75
10/12/16,1476230400,84.156,1248,0.02,640.870972,631,347,1,1253.8,2137.67,2.31,173.16,11.77
10/13/16,1476316800,82.198,1306,0.04,636.030029,200,153,1,1257.6,2130.26,2.32,172.37,12.02
10/14/16,1476403200,91.991,1400,0.02,637.007996,254,262,1,1255.5,2139.68,2.4,172.2,11.9
10/15/16,1476489600,95.454,1236,0.02,640.310974,104,102,1,1256.6,2132.95,2.5,171.85,11.96
10/16/16,1476576000,95.168,1297,0.02,639.083008,134,118,1,1256.6,2132.95,2.5,171.85,11.93
10/17/16,1476662400,92.157,1377,0.02,641.817993,457,368,1,1256.6,2132.95,2.5,171.85,11.98
10/18/16,1476748800,92.932,1747,0.02,639.411011,522,399,1,1262.9,2138.31,2.72,172.58,12.5
10/19/16,1476835200,92.358,1638,0.03,638.133972,1807,1635,1,1269.9,2140.81,2.76,170.14,11.98
10/20/16,1476921600,92.825,1466,0.02,630.663025,486,391,1,1267.5,2142.51,2.77,168.44,12.05
10/21/16,1477008000,102.156,1724,0.01,630.825012,3025,2783,1,1267.7,2139.43,2.76,168.61,12.07
10/22/16,1477094400,103.794,1357,0.01,633.135986,726,312,1,1263.7,2148.5,2.82,174.04,12.06
10/23/16,1477180800,102.341,1292,0.01,657.620972,585,288,1,1263.7,2148.5,2.82,174.04,11.95
10/24/16,1477267200,101.691,1791,0.01,657.161011,2241,1896,1,1263.7,2148.5,2.82,174.04,11.93
10/25/16,1477353600,104.669,1675,0.01,654.002014,2498,1341,1,1273.6,2149.72,2.71,172.29,11.38
10/26/16,1477440000,104.784,1550,0.01,657.677979,1734,946,1,1266.6,2136.97,2.92,171.8,11.5
10/27/16,1477526400,104.659,1518,0.01,678.213989,2031,727,1,1269.5,2144.06,2.56,173.53,11.43
10/28/16,1477612800,101.735,1472,0.01,688,3030,738,1,1276.8,2132.23,2.65,191.47,11.08
10/29/16,1477699200,85.036,1461,0.01,690.289001,3665,484,1,1273.1,2129.78,2.7,194.81,10.39
10/30/16,1477785600,76.37,1422,0.01,714.117981,2886,559,1,1273.1,2129.78,2.7,194.81,11.22
10/31/16,1477872000,81.664,1536,0.01,702.640015,1013,442,1,1273.1,2129.78,2.7,194.81,10.91
11/1/16,1477958400,73.351,1689,0.01,701.336975,5504,656,1,1288,2128.68,2.725,195.04,10.75
11/2/16,1478044800,64.719,1497,0.01,730.065979,774,567,1,1308.2,2109.43,2.44,191.87,10.82
11/3/16,1478131200,61.515,1471,0.01,742.346008,636,448,1,1303.3,2098.8,2.54,188.96,10.86
11/4/16,1478217600,57.16,1262,0.01,689.124023,428,319,1,1304.5,2083.79,2.41,190.16,11.13
11/5/16,1478304000,53.005,1358,0.01,703.525024,465,335,1,1279.4,2100.59,2.74,192.31,11.11
11/6/16,1478390400,51.647,1289,0.01,703.812012,396,299,1,1279.4,2100.59,2.74,192.31,10.97
11/7/16,1478476800,58.599,1399,0.01,710.736023,470,331,1,1279.4,2100.59,2.74,192.31,10.9
11/8/16,1478563200,67.264,1476,0.01,703.088989,535,385,1,1274.5,2129.92,2.63,190,10.86
11/9/16,1478649600,68.501,1484,0.01,709.825012,559,427,1,1273.5,2131.56,2.52,191.88,10.64
11/10/16,1478736000,62.532,1492,0.01,722.843994,478,340,1,1266.4,2167.49,2.58,193.16,10.52
11/11/16,1478822400,60.582,1462,0.01,715.554993,1358,931,1,1224.3,2162.71,2.66,196.75,10.29
11/12/16,1478908800,60.465,1426,0.01,716.752014,979,451,1,1221.7,2165.64,2.73,192.11,9.96
11/13/16,1478995200,64.651,1468,0.01,705.195984,1486,638,1,1221.7,2165.64,2.73,192.11,10.13
11/14/16,1479081600,68.109,1576,0.01,701.997009,1731,645,1,1221.7,2165.64,2.73,192.11,10
11/15/16,1479168000,69.61,1577,0.01,705.794006,1374,488,1,1224.5,2168.29,2.67,193.1,10.22
11/16/16,1479254400,67.943,1481,0.01,711.166992,1053,485,1,1223.9,2177.53,2.97,196.48,10.01
11/17/16,1479340800,66.53,1476,0.01,744.875977,764,325,1,1216.9,2178.61,2.85,197.47,9.95
11/18/16,1479427200,66.438,1514,0.01,740.705017,730,338,1,1208.7,2186.85,2.81,196.68,9.53
11/19/16,1479513600,71.949,1375,0.01,751.833008,613,297,1,1209.8,2186.43,2.82,196.93,9.7
11/20/16,1479600000,78.335,1473,0.01,751.879028,702,532,1,1209.8,2186.43,2.82,196.93,9.57
11/21/16,1479686400,84.45,1537,0.01,731.265015,740,417,1,1209.8,2186.43,2.82,196.93,9.56
11/22/16,1479772800,81.078,1708,0.01,739.643005,2692,1551,1,1211.2,2201.56,2.8,198.57,9.84
11/23/16,1479859200,75.589,1950,0.01,751.741028,439,310,1,1192.4,2198.55,2.75,198.21,9.78
11/24/16,1479945600,68.111,1424,0.01,744.619995,321,243,1,1181,2206.27,2.8,197.85,9.22
11/25/16,1480032000,65.987,1767,0.01,740.442017,342,255,1,1181,2206.27,2.8,197.85,9.39
11/26/16,1480118400,69.017,1501,0.02,741.510986,1022,653,1,1193.8,2210.21,2.93,195.03,9.34
11/27/16,1480204800,65.524,1703,0.02,735.437012,320,265,1,1193.8,2210.21,2.93,195.03,8.91
11/28/16,1480291200,67.65,1731,0.02,732.484009,632,457,1,1193.8,2210.21,2.93,195.03,8.67
11/29/16,1480377600,69.01,1692,0.02,736.328979,1571,797,1,1190.8,2200.76,2.9,195.23,8.18
11/30/16,1480464000,69.284,2209,0.01,736.283997,578,401,1,1173.9,2204.97,3,194.03,8.59
12/1/16,1480550400,70.31,1407,0.01,746.046021,586,395,1,1169.4,2200.17,4.4,191.6,8.44
12/2/16,1480636800,71.265,1462,0.01,757.544983,1701,1038,1,1177.8,2191.12,4.05,191.94,7.65
12/3/16,1480723200,74.253,1404,0,778.247986,413,315,1,1176.5,2200.65,4.11,195.76,7.9
12/4/16,1480809600,75.672,1403,0,771.638,460,310,1,1176.5,2200.65,4.11,195.76,7.54
12/5/16,1480896000,73.601,1491,0.01,773.393982,805,495,1,1176.5,2200.65,4.11,195.76,6.69
12/6/16,1480982400,71.207,1615,0.01,758.719971,1055,520,1,1170.1,2207.26,4.24,198.57,7.61
12/7/16,1481068800,73.643,1523,0.01,764.210999,4554,1773,1,1177.5,2210.72,4.23,198.45,8.35
12/8/16,1481155200,76.369,1416,0.17,768.075989,749,435,1,1172.4,2241.13,3.95,200.98,8.3
12/9/16,1481241600,79.28,1502,0.01,769.94397,682,388,1,1161.9,2249.73,3.94,200.97,8.52
12/10/16,1481328000,80.985,1428,0.01,773.02301,1920,934,1,1165.8,2258.83,4.19,201.87,8.09
12/11/16,1481414400,82.938,1681,0.01,774.752014,812,352,1,1165.8,2258.83,4.19,201.87,8.2
12/12/16,1481500800,80.878,1477,0.01,770.039978,712,420,1,1165.8,2258.83,4.19,201.87,8.45
12/13/16,1481587200,82.224,1538,0.01,780.646973,1160,724,1,1159,2263.32,3.53,204.44,8.4
12/14/16,1481673600,81.678,1835,0.01,780.005005,2410,1531,1,1163.7,2268.35,3.8954,199.59,8.23
12/15/16,1481760000,82.534,1582,0.01,780.070007,1641,880,1,1129.8,2253.77,3.63,201.55,7.76
12/16/16,1481846400,84.138,1506,0.01,778.963013,615,354,1,1137.4,2266.81,3.76,200.4,7.85
12/17/16,1481932800,84.534,1418,0.01,785.166016,472,313,1,1142.7,2259.24,3.64,203.18,7.66
12/18/16,1482019200,87.76,1345,0.01,791.007996,557,406,1,1142.7,2259.24,3.64,203.18,7.89
12/19/16,1482105600,88.902,1616,0.01,790.692017,2228,1303,1,1142.7,2259.24,3.64,203.18,7.61
12/20/16,1482192000,90.508,1536,0.01,792.247009,999,636,1,1133.6,2266.5,3.65,203.89,7.59
12/21/16,1482278400,90.111,1769,0.01,800.643982,5382,1826,1,1133.2,2270.54,3.8,200.31,7.87
12/22/16,1482364800,88.552,1762,0.01,834.179993,3739,1551,1,1133.6,2262.93,3.6,196.18,7.64
12/23/16,1482451200,82.166,1522,0,864.888,1924,1119,1,1133.6,2260.25,3.53,201.22,7.16
12/24/16,1482537600,76.928,1361,0,922.179993,550,421,1,1138.8,2266.23,3.5,201.48,7.23
12/25/16,1482624000,78.75,1317,0,899.651978,565,425,1,1138.8,2266.23,3.5,201.48,7.19
12/26/16,1482710400,82.528,1294,0,896.905029,636,473,1,1138.8,2266.23,3.5,201.48,7.21
12/27/16,1482796800,80.947,1558,0.01,908.354004,2865,1659,1,1138.8,2266.23,3.5,201.48,7.15
12/28/16,1482883200,79.482,1531,0.01,934.830994,1466,974,1,1140.9,2270.23,3.48,197.6,7.57
12/29/16,1482969600,78.498,1678,0.01,975.125,1915,975,1,1158.1,2249.5,3.56,198.5,8.21
