Date(UTC),UnixTimeStamp,Difficulty,BlockSize,TxFeeUSD,PriceEthUsd,PriceBtcUsd,ERC20Transfer,ERC20Addr,GtrendsEth,Gold,SP500,TickerRIOT,TickerMSTR
7/17/2020,1594944000,2361.18,35469,0.86,232.77,9131.8125,582189,233871,4,1810,3224.21,2.23,118.34
7/18/2020,1595030400,2402.132,37273,0.8,235.84,9151.183594,602926,209487,4,1817.4,3224.29,2.26,120.51
7/19/2020,1595116800,2424.578,39012,0.87,239.22,9158.005859,633438,205043,4,1817.4,3224.29,2.26,120.51
7/20/2020,1595203200,2362.944,38791,1.05,236.16,9187.220703,673343,240352,4,1817.4,3224.29,2.26,120.51
7/21/2020,1595289600,2302.394,38915,1.17,245.87,9162.514648,660325,248435,4,1843.9,3268.52,2.3,121.04
7/22/2020,1595376000,2277.415,39086,1.21,264.32,9375.080078,652397,234317,4,1865.1,3254.86,2.34,121.21
7/23/2020,1595462400,2360.073,38977,1.44,275.65,9527.141602,646703,236067,4,1890,3271.64,2.29,119.76
7/24/2020,1595548800,2452.14,40054,1.37,279.6,9585.514648,670674,233477,4,1897.5,3218.58,2.22,116.95
7/25/2020,1595635200,2383.629,43155,1.6,305.67,9539.485352,677550,242283,4,1955.4,3219.84,2.64,117.66
7/26/2020,1595721600,2431.628,38987,1.5,311.47,9680.234375,650173,229835,4,1955.4,3219.84,2.64,117.66
