Date,Close/Last,Volume,Open,High,Low
09/21/2016,3.78,12844,$3.8,$3.86,$3.673
09/20/2016,3.7,72886,$4.45,$4.45,$3.57
09/19/2016,4.54,124876,$4.49,$4.55,$4.38
09/16/2016,4.48,99192,$4.2,$4.48,$4.01
09/15/2016,4.19,133325,$3.75,$4.36,$3.75
09/14/2016,3.73,143082,$4.28,$4.3662,$3.45
09/13/2016,4.36,84823,$4.09,$4.47,$4.09
09/12/2016,4.11,78646,$3.84,$4.22,$3.84
09/09/2016,3.94,20404,$3.93,$3.95,$3.8
09/08/2016,3.98,26190,$3.69,$3.99,$3.69
09/07/2016,3.8,102740,$3.811,$4.09,$3.5601
09/06/2016,3.8292,5728,$3.79,$3.88,$3.68
09/02/2016,3.76,229073,$3.9,$3.9,$3.68
09/01/2016,3.8601,61448,$3.63,$3.9,$3.63
08/31/2016,3.64,36273,$3.52,$3.7,$3.51
08/30/2016,3.64,66184,$3.59,$3.6587,$3.48
08/29/2016,3.58,99581,$3.32,$3.6,$3.28
08/26/2016,3.27,4630,$3.282,$3.32,$3.26
08/25/2016,3.31,7888,$3.37,$3.37,$3.25
08/24/2016,3.35,14118,$3.37,$3.41,$3.28
08/23/2016,3.39,123822,$3.1,$3.39,$3.1
08/22/2016,3.1,3119,$3.2,$3.25,$3.1
08/19/2016,3.12,20847,$3.13,$3.25,$3.0975
08/18/2016,3.11,5846,$3.13,$3.2,$3.11
08/17/2016,3.1899,18314,$3.21,$3.21,$3.09
08/16/2016,3.27,1264,$3.17,$3.27,$3.0901
08/15/2016,3.2,18610,$3.15,$3.2872,$3.09
08/12/2016,3.16,8483,$3.24,$3.24,$3.16
08/11/2016,3.29,7384,$3.14,$3.3999,$3.12
08/10/2016,3.22,35557,$3.14,$3.24,$2.99
08/09/2016,3.16,14523,$3.18,$3.28,$3.15
08/08/2016,3.18,33648,$3.21,$3.35,$3.13
08/05/2016,3.1573,35870,$3.34,$3.3825,$3.14
08/04/2016,3.19,5625,$3.349,$3.349,$3.19
08/03/2016,3.2001,91608,$3.2917,$3.38,$3.19
08/02/2016,3.29,21859,$3.3,$3.38,$3.27
08/01/2016,3.3451,55462,$3.4,$3.4,$3.045
07/29/2016,3.37,39517,$3.35,$3.4,$3.32
07/28/2016,3.32,16102,$3.41,$3.44,$3.305
07/27/2016,3.45,16904,$3.48,$3.52,$3.36
07/26/2016,3.41,6230,$3.48,$3.69,$3.38
07/25/2016,3.55,8171,$3.5,$3.55,$3.41
07/22/2016,3.59,135600,$3.59,$3.7,$3.51
07/21/2016,3.55,3789,$3.51,$3.56,$3.4411
07/20/2016,3.46,2366,$3.53,$3.53,$3.441
07/19/2016,3.46,62216,$3.57,$3.57,$3.28
07/18/2016,3.536,34572,$3.66,$3.664,$3.536
07/15/2016,3.64,25638,$3.41,$3.6499,$3.34
07/14/2016,3.43,18676,$3.5,$3.5772,$3.351
07/13/2016,3.639,26213,$3.35,$3.639,$3.35
07/12/2016,3.39,68513,$3.44,$3.66,$3.3303
07/11/2016,3.45,2640,$3.5066,$3.5066,$3.45
07/08/2016,3.49,8649,$3.3748,$3.56,$3.36
07/07/2016,3.4817,1167,$3.412,$3.4876,$3.412
07/06/2016,3.44,2587,$3.5,$3.5,$3.44
07/05/2016,3.49,1812,$3.43,$3.49,$3.43
07/01/2016,3.49,40628,$3.57,$3.58,$3.4
06/30/2016,3.51,14722,$3.43,$3.57,$3.3301
06/29/2016,3.42,4656,$3.26,$3.45,$3.2
06/28/2016,3.2201,4496,$3.18,$3.36,$3.18
06/27/2016,3.21,24464,$3.39,$3.39,$3.21
06/24/2016,3.48,4457,$3.52,$3.56,$3.38
06/23/2016,3.6,34037,$3.57,$3.73,$3.57
06/22/2016,3.52,7415,$3.58,$3.62,$3.465
06/21/2016,3.61,4147,$3.6,$3.61,$3.57
06/20/2016,3.59,19465,$3.49,$3.6,$3.49
06/17/2016,3.5101,13025,$3.23,$3.52,$3.22
06/16/2016,3.26,148792,$3.46,$3.46,$3
06/15/2016,3.38,8519,$3.34,$3.6099,$3.34
06/14/2016,3.3001,5214,$3.28,$3.3464,$3.28
06/13/2016,3.31,42120,$3.45,$3.51,$3.25
06/10/2016,3.5,18246,$3.61,$3.62,$3.43
06/09/2016,3.64,5726,$3.84,$3.84,$3.6
06/08/2016,3.71,36685,$3.7006,$3.7801,$3.7
06/07/2016,3.61,47287,$3.69,$3.9,$3.6
06/06/2016,3.74,19320,$3.55,$3.85,$3.55
06/03/2016,3.581,14651,$3.7037,$3.7037,$3.49
06/02/2016,3.69,39448,$3.4301,$3.8,$3.4301
06/01/2016,3.42,58197,$3.31,$3.51,$3.2301
05/31/2016,3.34,19579,$3.36,$3.42,$3.25
05/27/2016,3.38,34248,$3.41,$3.5,$3.22
05/26/2016,3.44,26865,$3.47,$3.55,$3.2801
05/25/2016,3.47,146738,$3.37,$3.61,$3.21
05/24/2016,3.4,44707,$3.52,$3.66,$3.33
05/23/2016,3.54,70765,$3.69,$3.8199,$3.42
05/20/2016,3.66,131377,$4,$4,$3.6
05/19/2016,3.97,182369,$3.4,$4.04,$3.39
05/18/2016,3.63,2137385,$6,$6.65,$3.34
05/17/2016,4.43,491272,$3.75,$4.43,$3.75
05/16/2016,3.59,228718,$3.17,$3.909,$3.17
05/13/2016,3.2,37723,$3.01,$3.2,$3
05/12/2016,3.01,23326,$3.12,$3.15,$3.01
05/11/2016,3.12,45269,$2.69,$3.15,$2.69
05/10/2016,3.1071,73875,$2.7201,$3.14,$2.7201
05/09/2016,2.83,26356,$2.88,$2.92,$2.83
05/06/2016,2.81,8421,$2.7223,$2.8499,$2.7223
05/05/2016,2.88,36345,$2.77,$2.99,$2.59
05/04/2016,2.8899,2637,$2.94,$2.94,$2.8
05/03/2016,2.95,25632,$2.68,$2.99,$2.52
05/02/2016,2.94,28847,$3.06,$3.06,$2.58
04/29/2016,3.09,10225,$3.18,$3.18,$2.97
04/28/2016,3,5039,$3.01,$3.01,$2.92
04/27/2016,3.02,20588,$3.02,$3.07,$2.98
04/26/2016,3.06,41717,$2.81,$3.07,$2.8
04/25/2016,2.91,7272,$3.02,$3.04,$2.89
04/22/2016,3.0699,28109,$3,$3.1,$3
04/21/2016,3.02,16546,$3.04,$3.1,$2.96
04/20/2016,3.08,26168,$3.06,$3.1,$2.99
04/19/2016,3.1,25999,$2.98,$3.125,$2.98
04/18/2016,2.98,3954,$3.05,$3.097,$2.98
04/15/2016,3.03,7014,$3.16,$3.16,$2.98
04/14/2016,3.0044,33403,$3.01,$3.14,$2.98
04/13/2016,2.99,48222,$3.03,$3.11,$2.985
04/12/2016,3.04,191502,$3.09,$3.1,$2.95
04/11/2016,3.0401,46411,$2.99,$3.14,$2.86
04/08/2016,2.97,18285,$3.01,$3.148,$2.9
04/07/2016,2.99,134684,$2.98,$3.11,$2.8023
04/06/2016,2.98,20580,$3.09,$3.18,$2.8501
04/05/2016,3.02,223942,$2.88,$3.3,$2.69
04/04/2016,2.9499,118958,$2.57,$3.03,$2.57
04/01/2016,2.63,47924,$2.6,$2.69,$2.47
03/31/2016,2.7,81896,$2.31,$2.835,$2.31
03/30/2016,2.4,49955,$2.4,$2.48,$2.28
03/29/2016,2.4,19048,$2.36,$2.56,$2.2
03/28/2016,2.4,9400,$2.472,$2.62,$2.4
03/24/2016,2.4008,59162,$2.304,$2.56,$2.16
03/23/2016,2.24,24736,$2.568,$2.568,$2.24
03/22/2016,2.4696,45364,$2.4272,$2.56,$2.3208
03/21/2016,2.312,42065,$2.36,$2.6392,$2.2856
03/18/2016,2.2856,148819,$2.28,$2.552,$2.0808
03/17/2016,2.216,71492,$2.192,$2.3984,$2.0008
03/16/2016,2.264,245737,$1.84,$2.4,$1.84
03/15/2016,1.7688,134697,$1.84,$1.92,$1.6808
03/14/2016,1.784,86882,$1.6,$1.84,$1.6
03/11/2016,1.6208,13726,$1.68,$1.7584,$1.608
03/10/2016,1.68,8408,$1.872,$1.88,$1.68
03/09/2016,1.76,13532,$1.84,$1.868,$1.688
03/08/2016,1.76,8498,$1.88,$1.88,$1.76
03/07/2016,1.8448,14901,$1.752,$1.884,$1.72
03/04/2016,1.76,4017,$1.824,$1.952,$1.72
03/03/2016,1.8808,21998,$1.728,$1.928,$1.6432
03/02/2016,1.7208,3345,$1.68,$1.76,$1.68
03/01/2016,1.644,3604,$1.736,$1.76,$1.6432
02/29/2016,1.6808,492,$1.752,$1.912,$1.68
02/26/2016,1.68,3293,$1.76,$1.792,$1.68
02/25/2016,1.72,2905,$1.824,$1.8256,$1.68
02/24/2016,1.8264,6678,$1.84,$1.84,$1.6432
02/23/2016,1.7808,2105,$1.92,$1.92,$1.6952
02/22/2016,1.904,19146,$1.728,$1.9208,$1.6808
02/19/2016,1.688,11219,$1.84,$1.9984,$1.6432
02/18/2016,1.8008,4581,$1.7048,$1.9864,$1.7048
02/17/2016,1.7048,15252,$1.72,$1.76,$1.6432
02/16/2016,1.744,50920,$1.816,$1.84,$1.608
02/12/2016,1.7424,11773,$1.768,$1.9104,$1.688
02/11/2016,1.76,7641,$1.8696,$2.1,$1.76
02/10/2016,1.92,15565,$2,$2,$1.7856
02/09/2016,1.888,11020,$2.048,$2.1336,$1.888
02/08/2016,2,33971,$2.08,$2.296,$1.88
02/05/2016,2.0992,5711,$2.304,$2.304,$2.088
02/04/2016,2.312,25301,$2.1032,$2.3192,$2.0008
02/03/2016,2.1592,18454,$2,$2.1592,$1.928
02/02/2016,2,50634,$2.16,$2.16,$1.928
02/01/2016,2.1584,2481,$2.152,$2.16,$2.0008
01/29/2016,2.12,11708,$2.16,$2.16,$2.096
01/28/2016,2.104,63483,$2.48,$2.48,$1.952
01/27/2016,2.3184,324188,$2.88,$2.952,$2.18
01/26/2016,2,15927,$1.928,$2.0792,$1.916
01/25/2016,1.9608,22391,$1.808,$2.08,$1.7992
01/22/2016,1.8792,10502,$1.904,$1.9192,$1.76
01/21/2016,1.8376,421,$1.92,$1.92,$1.832
01/20/2016,1.92,10096,$1.9176,$1.92,$1.688
01/19/2016,1.8632,6621,$1.824,$1.96,$1.76
01/15/2016,1.76,5181,$1.824,$1.96,$1.76
01/14/2016,1.96,5596,$1.844,$1.9984,$1.768
01/13/2016,1.84,15632,$1.9848,$2.1584,$1.84
01/12/2016,1.9928,8765,$2.128,$2.1592,$1.984
01/11/2016,2.1784,35739,$2.32,$2.32,$1.88
01/08/2016,2.3216,13486,$2.2408,$2.4,$2.2088
01/07/2016,2.2856,29372,$2.368,$2.4392,$2.24
01/06/2016,2.32,17770,$2.404,$2.4056,$2.32
01/05/2016,2.52,13973,$2.4,$2.5464,$2.4
01/04/2016,2.4056,7728,$2.4,$2.556,$2.3616
12/31/2015,2.436,46384,$2.4,$2.48,$2.28
12/30/2015,2.416,10765,$2.472,$2.48,$2.28
12/29/2015,2.4552,44933,$2.336,$2.552,$2.3232
12/28/2015,2.3816,65352,$2.3552,$2.56,$2.288
12/24/2015,2.4,8507,$2.536,$2.56,$2.344
12/23/2015,2.48,5916,$2.3288,$2.56,$2.3288
12/22/2015,2.56,35663,$2.408,$2.624,$2.264
12/21/2015,2.4792,9367,$2.544,$2.544,$2.328
12/18/2015,2.56,13148,$2.4144,$2.6336,$2.4
12/17/2015,2.48,8586,$2.5584,$2.6392,$2.4008
12/16/2015,2.5496,10003,$2.52,$2.56,$2.4
12/15/2015,2.56,9367,$2.536,$2.56,$2.48
12/14/2015,2.48,14633,$2.592,$2.6312,$2.408
12/11/2015,2.576,4621,$2.632,$2.632,$2.48
12/10/2015,2.56,8096,$2.48,$2.632,$2.48
12/09/2015,2.5488,3413,$2.48,$2.632,$2.364
12/08/2015,2.5592,1932,$2.56,$2.56,$2.48
12/07/2015,2.4792,6879,$2.48,$2.624,$2.4
12/04/2015,2.48,50311,$2.488,$2.6312,$2.4112
12/03/2015,2.504,4652,$2.6408,$2.6408,$2.488
12/02/2015,2.5608,35645,$2.768,$2.88,$2.48
12/01/2015,2.8,17033,$2.72,$2.92,$2.712
11/30/2015,2.816,106271,$2.5768,$3.004,$2.528
11/27/2015,2.656,11183,$2.56,$2.7992,$2.56
11/25/2015,2.64,91390,$2.6952,$3.104,$2.584
11/24/2015,2.6392,102249,$2.4,$2.704,$2.3184
11/23/2015,2.4,10902,$2.3984,$2.456,$2.2424
11/20/2015,2.352,4772,$2.328,$2.4544,$2.32
11/19/2015,2.3784,55316,$2.312,$2.4792,$2.24
11/18/2015,2.248,4955,$2.36,$2.36,$2.1608
11/17/2015,2.12,24390,$2.24,$2.4696,$2
11/16/2015,2.24,9694,$2.4752,$2.4752,$2.2224
11/13/2015,2.32,7285,$2.4,$2.552,$2.32
11/12/2015,2.48,7548,$2.4,$2.48,$2.32
11/11/2015,2.4,11586,$2.28,$2.48,$2.28
11/10/2015,2.24,7892,$2.32,$2.36,$2.24
11/09/2015,2.24,3816,$2.272,$2.36,$2.24
11/06/2015,2.248,8156,$2.4,$2.4,$2.2432
11/05/2015,2.248,23397,$2.512,$2.512,$2.248
11/04/2015,2.48,5667,$2.512,$2.512,$2.4
11/03/2015,2.48,58836,$2.28,$2.512,$2.216
11/02/2015,2.28,19026,$2.272,$2.28,$2.2
10/30/2015,2.28,20520,$2.24,$2.312,$2.2
10/29/2015,2.28,15548,$2.24,$2.32,$2.24
10/28/2015,2.24,12770,$2.32,$2.32,$2.176
10/27/2015,2.168,4989,$2.24,$2.24,$2.1672
10/26/2015,2.24,19679,$2.24,$2.4,$2.1608
10/23/2015,2.28,30123,$2.32,$2.36,$2.2
10/22/2015,2.384,46390,$2.388,$2.4,$2.24
10/21/2015,2.2392,68275,$2.2,$2.36,$1.728
10/20/2015,2.16,27208,$2.4,$2.4,$2.16
10/19/2015,2.3192,39198,$2.276,$2.4,$2.2384
10/16/2015,2.3192,28705,$2.3984,$2.4792,$2.28
10/15/2015,2.4,43926,$2.208,$2.4,$2.2
10/14/2015,2.24,21121,$2.48,$2.48,$2.2
10/13/2015,2.256,27667,$2.48,$2.64,$2.1784
10/12/2015,2.544,14157,$2.56,$2.56,$2.4
10/09/2015,2.6,5465,$2.64,$2.64,$2.48
10/08/2015,2.64,6761,$2.7096,$2.7104,$2.5792
10/07/2015,2.6408,4085,$2.704,$2.712,$2.5768
10/06/2015,2.68,3804,$2.568,$2.712,$2.568
10/05/2015,2.592,12471,$2.784,$2.784,$2.4824
10/02/2015,2.7192,5550,$2.88,$2.88,$2.5928
10/01/2015,2.6712,3382,$2.44,$2.7184,$2.44
09/30/2015,2.456,7700,$2.6776,$2.6776,$2.44
09/29/2015,2.576,9759,$2.6376,$2.7976,$2.5632
09/28/2015,2.64,13458,$2.728,$2.94,$2.544
09/25/2015,2.8,20309,$2.96,$3.0384,$2.728
09/24/2015,2.96,21315,$2.88,$3.0632,$2.7608
09/23/2015,2.88,25204,$3.056,$3.0776,$2.808
09/22/2015,3.0384,22285,$3.1376,$3.2072,$2.7608
09/21/2015,3.2272,8620,$3.28,$3.3792,$3.0584
09/18/2015,3.28,10314,$3.208,$3.28,$3.052
09/17/2015,3.28,17267,$3.344,$3.344,$3.2
09/16/2015,3.096,22763,$3.2552,$3.38,$3.0808
09/15/2015,3.2,14623,$3.2,$3.436,$3.2
09/14/2015,3.2016,6850,$3.2008,$3.352,$3.2008
09/11/2015,3.3128,2902,$3.28,$3.316,$3.24
09/10/2015,3.2016,14495,$3.3432,$3.464,$3.2008
09/09/2015,3.3432,22196,$3.464,$3.464,$3.2
09/08/2015,3.424,14414,$3.4152,$3.464,$3.3088
09/04/2015,3.384,19670,$3.3584,$3.424,$3.2808
09/03/2015,3.36,3666,$3.3584,$3.412,$3.2824
09/02/2015,3.416,5497,$3.24,$3.416,$3.24
09/01/2015,3.28,3894,$3.4,$3.4,$3.28
08/31/2015,3.4,28691,$3.2,$3.424,$3.184
08/28/2015,3.232,10913,$3.104,$3.32,$3.0408
08/27/2015,3.1768,12561,$3.176,$3.32,$3.0576
08/26/2015,3.12,5591,$3.2,$3.2,$3.0568
08/25/2015,3.1872,10207,$3.2792,$3.356,$3.1208
08/24/2015,3.0776,28105,$2.808,$3.28,$2.808
08/21/2015,3.2392,17883,$3.36,$3.36,$3.0568
08/20/2015,3.2,9897,$3.4792,$3.4792,$3.2
08/19/2015,3.2568,39108,$3.232,$3.52,$3.216
08/18/2015,3.28,5050,$3.1216,$3.3552,$3.1216
08/17/2015,3.3176,6373,$3.216,$3.3264,$3.12
08/14/2015,3.2792,3505,$3.28,$3.3552,$3.2008
08/13/2015,3.3488,1936,$3.28,$3.3488,$3.1616
08/12/2015,3.28,2975,$3.168,$3.3552,$3.168
08/11/2015,3.28,22900,$3.2,$3.3592,$3.164
08/10/2015,3.2,28626,$3.12,$3.3584,$3.0488
08/07/2015,3.1288,15864,$3.12,$3.36,$3.04
08/06/2015,3.16,21176,$3.352,$3.4392,$3
08/05/2015,3.288,15839,$3.3296,$3.44,$3.288
08/04/2015,3.3304,72649,$3.52,$3.76,$3.288
08/03/2015,3.52,5043,$3.44,$3.5984,$3.44
07/31/2015,3.5384,18965,$3.432,$3.5992,$3.3968
07/30/2015,3.4,27988,$3.424,$3.5192,$3.3008
