"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 02, 2016","191.94","191.25","192.86","188.09","62.45K","0.18%"
"Dec 01, 2016","191.60","194.08","196.64","190.78","122.15K","-1.25%"
"Nov 30, 2016","194.03","194.85","195.43","192.02","124.15K","-0.61%"
"Nov 29, 2016","195.23","195.66","196.99","185.02","64.29K","0.10%"
"Nov 28, 2016","195.03","197.27","199.27","193.39","93.18K","-1.43%"
"Nov 25, 2016","197.85","199.16","199.69","197.33","39.48K","-0.18%"
"Nov 23, 2016","198.21","198.50","198.50","195.58","54.02K","-0.18%"
"Nov 22, 2016","198.57","197.28","198.90","195.39","72.63K","0.83%"
"Nov 21, 2016","196.93","196.00","198.46","195.65","71.68K","0.13%"
"Nov 18, 2016","196.68","198.41","199.14","194.90","97.39K","-0.40%"
"Nov 17, 2016","197.47","196.83","197.73","194.56","63.91K","0.50%"
"Nov 16, 2016","196.48","193.58","196.83","192.02","89.31K","1.75%"
"Nov 15, 2016","193.10","192.07","194.90","190.75","82.68K","0.52%"
"Nov 14, 2016","192.11","198.79","198.79","190.83","172.89K","-2.36%"
"Nov 11, 2016","196.75","193.20","198.00","192.57","166.12K","1.86%"
"Nov 10, 2016","193.16","193.90","198.12","189.48","337.22K","0.67%"
"Nov 09, 2016","191.88","187.81","193.76","186.44","260.45K","0.99%"
"Nov 08, 2016","190.00","192.49","194.02","189.10","282.06K","-1.20%"
"Nov 07, 2016","192.31","192.98","195.38","190.99","320.75K","1.13%"
"Nov 04, 2016","190.16","188.62","192.34","186.54","161.03K","0.64%"
"Nov 03, 2016","188.96","193.08","193.21","188.44","104.62K","-1.52%"
"Nov 02, 2016","191.87","194.04","196.52","190.41","177.34K","-1.63%"
"Nov 01, 2016","195.04","195.71","196.62","193.75","187.57K","0.12%"
"Oct 31, 2016","194.81","192.77","196.79","192.77","222.00K","1.74%"
"Oct 28, 2016","191.47","190.00","199.01","186.45","460.04K","10.34%"
"Oct 27, 2016","173.53","171.74","174.40","170.31","251.03K","1.01%"
"Oct 26, 2016","171.80","172.09","174.64","171.47","158.06K","-0.28%"
"Oct 25, 2016","172.29","174.19","175.97","170.14","105.37K","-1.01%"
"Oct 24, 2016","174.04","169.84","175.07","169.03","130.83K","3.22%"
"Oct 21, 2016","168.61","168.40","168.72","166.67","66.61K","0.10%"
"Oct 20, 2016","168.44","170.19","171.08","167.79","93.40K","-1.00%"
"Oct 19, 2016","170.14","172.06","173.63","169.55","99.77K","-1.41%"
"Oct 18, 2016","172.58","173.55","174.25","171.38","130.03K","0.42%"
"Oct 17, 2016","171.85","172.50","173.34","171.09","133.32K","-0.20%"
"Oct 14, 2016","172.20","173.76","173.76","170.65","52.97K","-0.10%"
"Oct 13, 2016","172.37","172.78","173.43","170.07","114.30K","-0.46%"
"Oct 12, 2016","173.16","174.26","174.26","171.85","80.26K","0.06%"
"Oct 11, 2016","173.06","174.65","174.65","172.26","99.88K","-0.93%"
"Oct 10, 2016","174.69","174.22","178.00","173.54","121.52K","0.99%"
"Oct 07, 2016","172.98","172.38","174.26","171.30","121.16K","0.12%"
"Oct 06, 2016","172.77","171.42","174.27","170.65","155.20K","1.03%"
"Oct 05, 2016","171.01","170.30","171.32","169.00","140.91K","0.30%"
"Oct 04, 2016","170.50","164.86","171.00","164.10","169.72K","4.06%"
"Oct 03, 2016","163.84","166.97","167.27","162.72","85.61K","-2.15%"
"Sep 30, 2016","167.44","165.86","168.41","164.52","124.74K","1.03%"
"Sep 29, 2016","165.74","170.59","170.70","165.59","88.41K","-2.65%"
"Sep 28, 2016","170.25","169.73","170.66","169.23","115.11K","0.70%"
"Sep 27, 2016","169.06","170.40","171.71","168.00","128.69K","-1.06%"
"Sep 26, 2016","170.87","170.94","171.70","169.71","133.53K","-0.53%"
"Sep 23, 2016","171.78","169.88","172.31","169.60","124.78K","0.87%"
"Sep 22, 2016","170.30","168.88","171.43","167.65","157.39K","1.59%"
"Sep 21, 2016","167.63","167.48","169.96","165.99","125.63K","0.65%"
"Sep 20, 2016","166.55","165.76","168.85","165.30","126.96K","1.40%"
"Sep 19, 2016","164.25","166.14","166.75","163.58","105.36K","-0.36%"
"Sep 16, 2016","164.84","167.60","167.60","164.02","181.28K","-1.66%"
"Sep 15, 2016","167.62","168.49","170.07","165.56","79.51K","-0.46%"
"Sep 14, 2016","168.39","169.55","170.75","167.40","105.12K","-0.91%"
"Sep 13, 2016","169.93","171.18","171.80","168.07","253.82K","-1.46%"
"Sep 12, 2016","172.45","170.88","172.89","168.21","131.65K","1.03%"
"Sep 09, 2016","170.70","171.13","173.67","170.64","220.82K","-1.13%"
"Sep 08, 2016","172.65","171.33","172.99","169.45","131.11K","0.55%"
"Sep 07, 2016","171.71","170.20","172.63","169.58","122.11K","0.63%"
"Sep 06, 2016","170.63","169.49","170.72","167.50","86.18K","0.50%"
"Sep 02, 2016","169.78","168.27","171.26","168.10","71.45K","1.47%"
"Sep 01, 2016","167.32","166.47","168.27","165.18","73.28K","0.32%"
"Aug 31, 2016","166.79","165.73","167.25","165.12","75.65K","-0.10%"
"Aug 30, 2016","166.96","166.07","167.18","165.09","62.19K","0.58%"
"Aug 29, 2016","166.00","167.30","168.17","165.62","125.92K","-0.88%"
"Aug 26, 2016","167.47","168.42","171.61","166.00","95.71K","-0.50%"
"Aug 25, 2016","168.32","166.76","168.70","166.07","108.07K","0.92%"
"Aug 24, 2016","166.78","168.45","171.81","166.45","114.53K","-0.97%"
"Aug 23, 2016","168.42","167.40","170.00","167.03","79.16K","0.92%"
"Aug 22, 2016","166.88","166.60","166.96","164.04","99.85K","0.14%"
"Aug 19, 2016","166.64","165.46","167.04","164.20","72.11K","0.64%"
"Aug 18, 2016","165.58","164.27","165.84","164.12","79.00K","0.95%"
"Aug 17, 2016","164.02","165.18","165.31","163.18","109.38K","-0.83%"
"Aug 16, 2016","165.40","166.45","166.74","163.81","65.06K","-0.81%"
"Aug 15, 2016","166.75","165.43","167.60","165.22","65.69K","0.80%"
"Aug 12, 2016","165.43","165.80","165.89","164.14","93.36K","-0.42%"
"Aug 11, 2016","166.13","166.05","166.53","164.92","132.78K","0.33%"
"Aug 10, 2016","165.58","165.22","166.12","164.00","105.91K","0.32%"
"Aug 09, 2016","165.06","163.86","165.20","163.21","101.17K","0.38%"
"Aug 08, 2016","164.44","166.11","167.08","163.50","105.33K","-1.13%"
"Aug 05, 2016","166.32","165.24","168.02","164.65","137.49K","1.11%"
"Aug 04, 2016","164.49","166.67","167.33","163.52","129.86K","-1.41%"
"Aug 03, 2016","166.84","167.67","167.67","162.94","192.01K","-0.24%"
"Aug 02, 2016","167.24","171.20","171.29","166.89","227.82K","-2.77%"
"Aug 01, 2016","172.01","174.32","174.32","170.00","242.20K","-1.65%"
"Jul 29, 2016","174.89","171.14","175.13","161.90","590.76K","-5.51%"
"Jul 28, 2016","185.08","185.36","186.76","184.39","158.08K","1.15%"
"Jul 27, 2016","182.98","185.07","185.34","181.11","144.86K","-1.20%"
"Jul 26, 2016","185.21","184.90","187.49","183.21","125.14K","0.38%"
"Jul 25, 2016","184.51","187.66","187.66","184.36","72.67K","-1.77%"
"Jul 22, 2016","187.84","183.53","189.45","183.53","131.61K","2.20%"
"Jul 21, 2016","183.79","189.81","191.40","182.25","199.81K","-3.51%"
"Jul 20, 2016","190.48","188.10","191.76","186.61","120.46K","2.11%"
"Jul 19, 2016","186.55","187.61","188.98","186.52","107.49K","-0.45%"
"Jul 18, 2016","187.40","186.78","191.54","186.20","184.33K","0.10%"
"Jul 15, 2016","187.21","183.35","188.06","181.44","208.05K","2.74%"
"Jul 14, 2016","182.21","183.93","184.78","181.96","117.94K","0.35%"
"Jul 13, 2016","181.58","183.04","183.04","180.77","122.40K","-0.01%"
"Jul 12, 2016","181.60","182.01","183.20","179.18","135.98K","0.58%"
"Jul 11, 2016","180.55","180.07","182.04","177.97","94.74K","1.27%"
"Jul 08, 2016","178.29","175.91","179.91","175.04","105.32K","2.56%"
"Jul 07, 2016","173.84","173.94","175.60","171.87","75.05K","0.54%"
"Jul 06, 2016","172.90","171.26","175.55","171.26","88.51K","0.01%"
"Jul 05, 2016","172.88","171.18","174.71","168.00","89.63K","0.28%"
"Jul 01, 2016","172.39","174.48","176.59","165.99","69.45K","-1.50%"
"Jun 30, 2016","175.02","174.70","175.34","170.16","147.10K","0.40%"
"Jun 29, 2016","174.32","168.83","176.96","168.51","190.38K","3.67%"
"Jun 28, 2016","168.15","167.82","170.26","167.03","94.69K","0.61%"
"Jun 27, 2016","167.13","170.73","170.73","165.02","271.94K","-3.46%"
"Jun 24, 2016","173.12","175.00","179.58","172.60","297.60K","-5.37%"
"Jun 23, 2016","182.94","181.86","184.00","179.94","102.30K","1.85%"
"Jun 22, 2016","179.62","182.24","182.40","178.93","61.64K","-1.42%"
"Jun 21, 2016","182.20","184.59","186.02","181.27","60.14K","-0.96%"
"Jun 20, 2016","183.97","182.01","186.25","181.56","98.46K","2.67%"
"Jun 17, 2016","179.18","184.56","184.56","177.39","140.07K","-3.00%"
"Jun 16, 2016","184.72","183.37","186.25","180.08","71.09K","-0.08%"
"Jun 15, 2016","184.86","185.57","187.05","181.09","58.70K","-0.35%"
"Jun 14, 2016","185.50","185.72","187.37","183.65","89.52K","-0.44%"
"Jun 13, 2016","186.32","186.58","191.00","185.15","65.22K","-0.77%"
"Jun 10, 2016","187.76","190.68","190.68","186.69","75.57K","-2.25%"
"Jun 09, 2016","192.09","191.46","193.08","190.47","67.58K","-0.11%"
"Jun 08, 2016","192.30","193.50","195.24","191.86","75.88K","-0.81%"
"Jun 07, 2016","193.88","194.77","195.99","191.31","157.34K","-0.43%"
"Jun 06, 2016","194.71","189.75","195.96","189.46","207.58K","3.19%"
"Jun 03, 2016","188.69","190.55","190.70","185.56","85.04K","-1.05%"
"Jun 02, 2016","190.70","185.41","191.01","183.82","107.06K","2.27%"
"Jun 01, 2016","186.47","186.84","189.01","185.70","225.18K","-0.04%"
"May 31, 2016","186.54","191.10","191.10","185.52","188.64K","-2.30%"
"May 27, 2016","190.93","188.20","191.14","186.74","79.21K","1.54%"
"May 26, 2016","188.03","187.12","190.10","186.45","31.87K","0.50%"
"May 25, 2016","187.09","190.16","191.51","186.72","97.80K","-1.21%"
"May 24, 2016","189.39","185.12","190.33","185.12","123.64K","3.20%"
"May 23, 2016","183.52","179.60","185.03","179.58","89.17K","2.37%"
"May 20, 2016","179.28","180.21","181.87","178.05","142.51K","0.25%"
"May 19, 2016","178.84","179.34","182.90","176.36","73.66K","-0.79%"
"May 18, 2016","180.26","178.09","181.61","176.94","152.38K","0.70%"
"May 17, 2016","179.00","182.14","182.46","177.47","132.35K","-1.91%"
"May 16, 2016","182.49","182.60","185.42","180.58","89.37K","0.19%"
"May 13, 2016","182.15","184.30","186.10","181.25","121.04K","-1.25%"
"May 12, 2016","184.45","186.08","187.71","182.29","151.25K","-0.40%"
"May 11, 2016","185.19","189.79","191.18","184.35","152.63K","-2.79%"
"May 10, 2016","190.50","188.37","192.18","186.21","184.07K","1.24%"
"May 09, 2016","188.16","182.44","189.60","182.44","284.83K","3.06%"
"May 06, 2016","182.57","178.48","183.48","177.96","137.74K","1.52%"
"May 05, 2016","179.83","180.40","181.60","177.58","149.07K","-0.13%"
"May 04, 2016","180.07","180.00","181.98","177.51","129.43K","-0.15%"
"May 03, 2016","180.34","181.97","184.08","179.68","139.22K","-2.04%"
"May 02, 2016","184.10","179.82","185.94","177.51","214.20K","2.67%"
"Apr 29, 2016","179.32","182.51","183.40","177.32","126.97K","-1.78%"
"Apr 28, 2016","182.57","172.18","186.57","170.26","340.23K","-3.90%"
"Apr 27, 2016","189.97","190.76","192.40","185.71","217.76K","0.07%"
"Apr 26, 2016","189.83","187.87","190.34","183.45","403.98K","2.33%"
"Apr 25, 2016","185.50","191.90","191.90","183.15","185.67K","-3.28%"
"Apr 22, 2016","191.80","187.43","191.84","185.73","143.36K","1.88%"
"Apr 21, 2016","188.26","188.86","191.72","186.59","114.51K","-0.01%"
"Apr 20, 2016","188.28","190.03","190.94","187.38","123.85K","-0.57%"
"Apr 19, 2016","189.35","188.69","189.78","186.07","192.04K","0.58%"
"Apr 18, 2016","188.25","186.32","191.11","185.23","199.90K","1.12%"
"Apr 15, 2016","186.17","187.14","188.87","185.41","181.92K","-0.95%"
"Apr 14, 2016","187.95","186.70","189.41","186.04","183.94K","0.47%"
"Apr 13, 2016","187.07","183.55","187.31","182.56","106.53K","2.42%"
"Apr 12, 2016","182.65","181.37","184.50","179.73","97.41K","1.07%"
"Apr 11, 2016","180.72","182.12","184.81","178.97","131.01K","1.07%"
"Apr 08, 2016","178.80","180.57","180.87","177.06","66.86K","-0.17%"
"Apr 07, 2016","179.10","180.89","180.89","176.72","74.85K","-1.78%"
"Apr 06, 2016","182.34","182.85","183.15","180.43","82.41K","-0.42%"
"Apr 05, 2016","183.10","183.07","186.65","182.50","167.58K","-0.87%"
"Apr 04, 2016","184.71","183.42","185.70","182.02","101.03K","1.07%"
"Apr 01, 2016","182.75","178.44","183.09","177.46","174.96K","1.69%"
"Mar 31, 2016","179.72","182.30","182.30","178.71","105.28K","-0.64%"
"Mar 30, 2016","180.87","179.33","181.35","175.84","128.23K","1.73%"
"Mar 29, 2016","177.79","171.90","180.49","170.95","92.83K","3.35%"
"Mar 28, 2016","172.02","174.18","177.00","168.48","77.03K","-0.46%"
"Mar 24, 2016","172.82","168.94","174.43","168.53","102.05K","1.97%"
"Mar 23, 2016","169.48","175.80","175.80","169.17","98.08K","-3.58%"
"Mar 22, 2016","175.77","174.50","177.22","174.50","124.15K","0.13%"
"Mar 21, 2016","175.55","174.84","177.30","171.18","94.52K","0.25%"
"Mar 18, 2016","175.12","169.92","175.58","168.91","141.52K","3.63%"
"Mar 17, 2016","168.98","166.51","170.43","166.14","159.35K","0.96%"
"Mar 16, 2016","167.38","166.22","167.95","162.21","114.51K","0.95%"
"Mar 15, 2016","165.81","168.04","168.59","165.10","168.31K","-1.33%"
"Mar 14, 2016","168.04","169.59","171.30","167.92","56.94K","-1.49%"
"Mar 11, 2016","170.59","168.34","171.11","166.48","73.06K","2.08%"
"Mar 10, 2016","167.12","169.26","170.93","164.30","91.28K","-0.67%"
"Mar 09, 2016","168.24","168.19","168.94","166.59","119.18K","0.35%"
"Mar 08, 2016","167.65","167.06","169.59","165.86","111.18K","-0.65%"
"Mar 07, 2016","168.75","167.98","169.14","159.37","173.47K","-0.14%"
"Mar 04, 2016","168.98","170.78","171.74","168.10","92.67K","-1.05%"
"Mar 03, 2016","170.78","168.20","171.44","166.03","150.44K","1.51%"
"Mar 02, 2016","168.24","171.51","171.51","166.69","113.62K","-2.41%"
"Mar 01, 2016","172.39","163.21","172.83","163.21","264.19K","7.15%"
"Feb 29, 2016","160.89","158.35","163.54","158.00","122.76K","1.37%"
"Feb 27, 2016","158.71","158.71","158.71","158.71","112.46K","0.08%"
"Feb 26, 2016","158.58","159.57","160.00","156.01","123.53K","0.27%"
"Feb 25, 2016","158.15","156.71","158.71","153.01","127.85K","1.00%"
"Feb 24, 2016","156.58","151.41","158.71","150.27","205.20K","2.61%"
"Feb 23, 2016","152.59","152.51","155.30","151.99","235.05K","-1.30%"
"Feb 22, 2016","154.60","155.32","158.20","154.10","122.39K","0.88%"
"Feb 19, 2016","153.25","148.00","155.49","147.62","228.90K","2.63%"
"Feb 18, 2016","149.32","156.49","158.24","148.62","179.65K","-4.65%"
"Feb 17, 2016","156.60","153.45","157.39","152.18","259.92K","2.78%"
"Feb 16, 2016","152.36","153.71","153.71","150.77","122.22K","0.30%"
"Feb 12, 2016","151.90","150.45","152.66","146.40","117.04K","1.56%"
"Feb 11, 2016","149.57","147.21","151.91","145.55","226.97K","-0.39%"
"Feb 10, 2016","150.15","153.32","156.40","149.67","103.35K","-1.19%"
"Feb 09, 2016","151.96","152.54","161.71","150.06","140.95K","-1.96%"
"Feb 08, 2016","155.00","154.53","156.01","150.59","191.21K","-0.93%"
"Feb 05, 2016","156.46","165.87","166.05","155.81","211.59K","-6.78%"
"Feb 04, 2016","167.84","171.02","171.02","165.43","132.22K","-2.12%"
"Feb 03, 2016","171.48","174.13","174.13","168.70","147.39K","-0.24%"
"Feb 02, 2016","171.89","171.96","174.46","170.65","173.07K","-0.84%"
"Feb 01, 2016","173.34","171.08","176.16","168.78","225.00K","0.48%"
"Jan 29, 2016","172.51","168.32","173.00","166.11","291.98K","3.14%"
"Jan 28, 2016","167.26","160.83","173.77","160.83","767.68K","17.47%"
"Jan 27, 2016","142.39","146.80","146.80","141.54","251.19K","-3.23%"
"Jan 26, 2016","147.15","146.89","150.29","145.61","167.07K","0.87%"
"Jan 25, 2016","145.88","149.21","150.65","145.00","115.21K","-2.69%"
"Jan 22, 2016","149.91","153.25","153.60","148.84","146.21K","-0.21%"
"Jan 21, 2016","150.22","150.12","154.08","149.28","82.18K","0.35%"
"Jan 20, 2016","149.69","144.32","152.17","141.01","184.04K","2.29%"
"Jan 19, 2016","146.34","151.21","151.25","143.23","170.40K","-2.39%"
"Jan 15, 2016","149.93","148.01","150.14","142.95","160.67K","-1.70%"
"Jan 14, 2016","152.53","150.72","154.88","146.90","123.20K","1.46%"
"Jan 13, 2016","150.34","155.96","156.77","148.22","148.68K","-3.75%"
"Jan 12, 2016","156.19","153.78","157.04","152.10","181.45K","2.45%"
"Jan 11, 2016","152.45","149.82","154.24","148.46","196.49K","2.90%"
"Jan 08, 2016","148.15","160.57","161.74","141.06","789.20K","-8.00%"
"Jan 07, 2016","161.03","166.42","168.38","160.42","162.92K","-4.87%"
"Jan 06, 2016","169.27","169.97","173.80","166.84","90.06K","-1.46%"
"Jan 05, 2016","171.77","171.13","173.58","169.17","87.34K","0.37%"
"Jan 04, 2016","171.13","176.17","177.98","169.01","141.52K","-4.55%"
"Dec 31, 2015","179.29","178.49","181.28","176.85","124.28K","0.21%"
"Dec 30, 2015","178.92","180.24","181.80","178.86","58.70K","-0.95%"
"Dec 29, 2015","180.64","177.31","180.88","177.31","61.14K","2.40%"
"Dec 28, 2015","176.41","176.61","177.86","175.36","45.52K","-0.68%"
"Dec 24, 2015","177.61","176.94","178.40","175.97","24.65K","0.09%"
"Dec 23, 2015","177.45","177.96","177.96","176.35","59.38K","0.18%"
"Dec 22, 2015","177.14","177.99","177.99","175.12","126.74K","-0.13%"
"Dec 21, 2015","177.37","177.34","177.74","174.54","164.39K","0.93%"
"Dec 18, 2015","175.74","172.52","176.96","171.14","244.13K","1.29%"
"Dec 17, 2015","173.51","177.22","180.34","172.68","201.62K","-2.04%"
"Dec 16, 2015","177.12","179.70","180.12","174.32","110.19K","-1.01%"
"Dec 15, 2015","178.93","176.53","181.22","175.81","113.44K","2.10%"
"Dec 14, 2015","175.25","173.92","176.10","171.81","148.93K","0.64%"
"Dec 11, 2015","174.14","171.37","176.00","170.84","238.13K","0.80%"
"Dec 10, 2015","172.75","173.09","174.09","170.54","223.00K","0.13%"
"Dec 09, 2015","172.53","174.52","176.71","171.17","78.28K","-1.69%"
"Dec 08, 2015","175.49","171.91","177.06","171.02","79.05K","1.01%"
"Dec 07, 2015","173.73","176.00","177.41","172.29","64.94K","-1.76%"
"Dec 04, 2015","176.84","173.79","178.20","173.79","47.81K","1.88%"
"Dec 03, 2015","173.58","176.40","179.00","171.82","86.30K","-1.48%"
"Dec 02, 2015","176.19","177.69","178.38","175.17","88.19K","-0.56%"
"Dec 01, 2015","177.19","174.88","177.78","173.37","233.87K","2.20%"
"Nov 30, 2015","173.37","173.80","174.43","171.36","73.47K","-1.25%"
"Nov 27, 2015","175.56","176.04","176.27","175.06","23.11K","0.09%"
"Nov 25, 2015","175.40","170.55","177.80","170.55","64.89K","1.21%"
"Nov 24, 2015","173.30","173.16","174.27","169.30","126.54K","-0.22%"
"Nov 23, 2015","173.68","173.48","175.64","172.02","122.96K","0.27%"
"Nov 20, 2015","173.21","174.14","176.25","171.55","102.71K","0.12%"
"Nov 19, 2015","173.00","174.34","175.74","172.34","69.42K","-1.04%"
"Nov 18, 2015","174.82","172.12","175.77","170.71","93.10K","1.68%"
"Nov 17, 2015","171.93","171.81","174.37","170.32","84.05K","0.20%"
"Nov 16, 2015","171.58","168.88","172.01","168.11","71.46K","1.60%"
"Nov 13, 2015","168.87","171.93","172.72","168.21","113.26K","-2.23%"
"Nov 12, 2015","172.72","170.52","177.46","170.52","89.42K","-1.22%"
"Nov 11, 2015","174.85","174.45","177.68","172.57","71.89K","0.23%"
"Nov 10, 2015","174.45","173.98","175.71","170.74","111.17K","-0.23%"
"Nov 09, 2015","174.86","177.86","177.86","173.50","104.30K","-1.57%"
"Nov 06, 2015","177.65","176.80","180.00","175.70","135.09K","0.41%"
"Nov 05, 2015","176.92","180.56","181.68","176.25","88.87K","-1.84%"
"Nov 04, 2015","180.23","177.95","180.58","177.66","121.67K","1.76%"
"Nov 03, 2015","177.12","176.04","180.84","173.05","261.39K","0.54%"
"Nov 02, 2015","176.16","172.81","177.38","171.28","172.68K","2.38%"
"Oct 30, 2015","172.07","174.44","176.68","170.80","169.49K","-1.32%"
"Oct 29, 2015","174.38","177.72","179.61","172.02","148.04K","-2.50%"
"Oct 28, 2015","178.85","168.25","179.93","165.95","381.93K","6.31%"
"Oct 27, 2015","168.24","178.00","179.47","164.19","758.81K","-14.28%"
"Oct 26, 2015","196.26","187.65","197.04","187.09","337.27K","4.29%"
"Oct 23, 2015","188.18","197.70","197.70","186.74","197.52K","-3.46%"
"Oct 22, 2015","194.92","190.72","198.63","190.72","49.15K","2.40%"
"Oct 21, 2015","190.36","197.30","197.67","189.74","86.14K","-3.42%"
"Oct 20, 2015","197.11","202.73","204.40","193.93","90.65K","-3.25%"
"Oct 19, 2015","203.73","203.02","204.79","201.76","95.96K","0.31%"
"Oct 16, 2015","203.11","200.40","204.18","199.80","66.60K","1.66%"
"Oct 15, 2015","199.79","197.25","200.61","195.75","58.26K","1.55%"
"Oct 14, 2015","196.75","198.94","199.62","195.26","56.82K","-1.32%"
"Oct 13, 2015","199.38","204.87","209.77","197.76","142.39K","-3.27%"
"Oct 12, 2015","206.11","205.43","207.15","203.03","89.45K","0.42%"
"Oct 09, 2015","205.25","199.84","206.41","199.84","143.00K","2.87%"
"Oct 08, 2015","199.53","199.58","199.98","195.37","99.30K","-0.03%"
"Oct 07, 2015","199.58","198.87","200.62","196.78","155.44K","1.01%"
"Oct 06, 2015","197.58","200.31","201.79","195.71","90.34K","-1.70%"
"Oct 05, 2015","200.99","199.85","201.69","199.22","142.85K","1.08%"
"Oct 02, 2015","198.84","197.57","199.68","193.81","135.81K","-0.23%"
"Oct 01, 2015","199.30","196.18","200.37","192.86","149.15K","1.44%"
"Sep 30, 2015","196.47","197.60","197.60","193.70","173.23K","0.90%"
"Sep 29, 2015","194.72","195.71","197.79","191.99","106.85K","-0.29%"
"Sep 28, 2015","195.28","204.01","204.01","193.37","114.87K","-4.83%"
"Sep 25, 2015","205.19","207.31","214.58","203.45","125.26K","0.00%"
"Sep 24, 2015","205.19","206.99","209.10","203.90","129.68K","-1.48%"
"Sep 23, 2015","208.28","207.88","208.85","206.59","62.42K","0.58%"
"Sep 22, 2015","207.07","206.91","208.41","205.60","83.14K","-0.69%"
"Sep 21, 2015","208.50","208.01","211.03","206.38","93.95K","0.88%"
"Sep 18, 2015","206.68","206.40","211.20","205.98","131.75K","-1.53%"
"Sep 17, 2015","209.90","209.14","213.21","207.91","82.27K","0.01%"
"Sep 16, 2015","209.87","207.80","211.41","207.60","102.17K","0.92%"
"Sep 15, 2015","207.95","201.12","208.69","201.12","87.68K","3.48%"
"Sep 14, 2015","200.95","201.06","203.22","195.21","73.29K","-0.09%"
"Sep 11, 2015","201.14","199.00","203.42","198.79","210.72K","1.38%"
"Sep 10, 2015","198.41","198.00","198.91","195.99","141.28K","0.04%"
"Sep 09, 2015","198.34","202.20","202.45","197.52","65.36K","-1.45%"
"Sep 08, 2015","201.25","197.49","202.51","197.06","75.46K","2.98%"
"Sep 04, 2015","195.43","195.47","197.54","193.23","52.99K","-1.48%"
"Sep 03, 2015","198.37","196.87","200.57","196.12","52.94K","0.69%"
"Sep 02, 2015","197.02","198.66","198.66","192.21","95.36K","0.50%"
"Sep 01, 2015","196.04","194.00","199.13","194.00","102.95K","-1.34%"
"Aug 31, 2015","198.70","200.99","200.99","195.58","105.22K","-1.14%"
"Aug 28, 2015","200.99","199.57","201.39","198.50","68.69K","0.06%"
"Aug 27, 2015","200.87","203.82","206.59","198.01","171.65K","-0.13%"
"Aug 26, 2015","201.14","200.80","202.81","197.19","102.30K","2.61%"
"Aug 25, 2015","196.03","202.91","203.56","194.12","125.75K","-0.02%"
"Aug 24, 2015","196.06","195.02","204.69","193.01","127.76K","-3.89%"
"Aug 21, 2015","204.00","205.56","208.46","200.68","109.24K","-2.67%"
"Aug 20, 2015","209.59","216.72","216.78","209.12","113.87K","-4.13%"
"Aug 19, 2015","218.62","216.73","219.91","215.59","61.78K","0.41%"
"Aug 18, 2015","217.73","221.22","221.40","216.80","127.23K","-1.75%"
"Aug 17, 2015","221.60","217.61","226.47","216.27","118.39K","1.28%"
"Aug 14, 2015","218.80","217.87","219.99","217.18","65.24K","0.04%"
"Aug 13, 2015","218.71","216.71","221.66","215.96","104.14K","0.80%"
"Aug 12, 2015","216.98","214.50","217.08","212.48","99.78K","0.73%"
"Aug 11, 2015","215.41","217.32","219.04","213.24","87.25K","-1.57%"
"Aug 10, 2015","218.85","216.21","219.29","214.66","89.01K","1.50%"
"Aug 07, 2015","215.61","212.04","215.77","211.59","58.97K","1.21%"
"Aug 06, 2015","213.04","217.25","219.67","212.50","88.20K","-1.48%"
"Aug 05, 2015","216.25","216.74","221.29","215.51","125.23K","0.65%"
"Aug 04, 2015","214.86","208.26","216.62","208.26","181.32K","5.58%"
"Aug 03, 2015","203.50","204.38","206.99","203.07","106.90K","-0.17%"
"Jul 31, 2015","203.85","205.82","206.99","202.32","131.86K","-0.47%"
"Jul 30, 2015","204.81","205.28","207.80","203.16","139.17K","0.16%"
